Datetime,Close,Volume,A/D,ADX,MACD,RSI,Next_Close,Diff,Target
2023-03-09 15:30:00+00:00,3995.510009765625,276933403,3007158210.36999,23.747520726437696,-6.054601518175787,48.08543512910819,3896.449951171875,-99.06005859375,0
2023-03-09 16:30:00+00:00,3994.68994140625,240300061,3083599065.429043,22.480591868690443,-5.531951311364992,47.749317328236394,3884.75,-109.93994140625,0
2023-03-09 17:30:00+00:00,3967.5400390625,242786459,2880574517.012085,22.35184242538113,-7.225229526483417,38.22334083723483,3919.699951171875,-47.840087890625,0
2023-03-09 18:30:00+00:00,3950.169921875,279086000,2711782851.232103,23.023440487471305,-9.855183578624747,33.60425745681532,3862.840087890625,-87.329833984375,0
2023-03-09 19:30:00+00:00,3917.760009765625,343788000,2514054814.94028,24.748876780139405,-14.388785199954782,27.038686035533615,3864.06005859375,-53.699951171875,0
2023-03-09 20:30:00+00:00,3919.3798828125,442836000,2294184484.3180585,26.35106762333121,-17.647556880163847,27.797989405535944,3849.280029296875,-70.099853515625,0
2023-03-10 14:30:00+00:00,3891.530029296875,0,2294184484.3180585,28.62041606883664,-22.221254552455775,23.30705509245054,3864.85009765625,-26.679931640625,1
2023-03-10 15:30:00+00:00,3926.22998046875,427464455,2688322139.163717,29.881897341187273,-22.7833149765529,36.970437986446754,3885.260009765625,-40.969970703125,0
2023-03-10 16:30:00+00:00,3891.5,348167000,2417024424.4448633,30.675278297748267,-25.73451956300687,31.01475539889597,3888.239990234375,-3.260009765625,1
2023-03-10 17:30:00+00:00,3862.06005859375,291116000,2171898921.4403887,32.03330703021299,-30.1019313647098,27.03848118978385,3893.06005859375,31.0,0
2023-03-10 18:30:00+00:00,3856.679931640625,334335000,2068015436.4048557,33.52710265572051,-33.609834711425265,26.373041874751948,3878.570068359375,21.89013671875,1
2023-03-10 19:30:00+00:00,3870.820068359375,365364000,2061800596.0096455,34.35463308299665,-34.84718586064446,31.16776778082199,3930.179931640625,59.35986328125,0
2023-03-10 20:30:00+00:00,3861.679931640625,442751000,2131348436.7572913,35.27102393285769,-36.148629309982425,29.816125102984955,3938.510009765625,76.830078125,0
2023-03-13 13:30:00+00:00,3842.75,0,2131348436.7572913,36.87389223506597,-38.2664085614515,27.186518237449377,3952.080078125,109.330078125,0
2023-03-13 14:30:00+00:00,3899.659912109375,605489670,2712372588.6696925,36.96716141998947,-34.94973084306321,43.35950455560329,3947.5400390625,47.880126953125,0
2023-03-13 15:30:00+00:00,3882.2099609375,459892000,2483931234.9219923,36.85149625255573,-33.34492553503878,40.396621880616166,3960.3701171875,78.16015625,0
2023-03-13 16:30:00+00:00,3866.889892578125,377845000,2327296796.87148,37.12237362045363,-32.929714002889796,37.94509341595704,3959.7099609375,92.820068359375,0
2023-03-13 17:30:00+00:00,3887.550048828125,375393000,2566146316.29037,37.155388945866854,-30.581034793907747,42.971327758031734,3927.010009765625,39.4599609375,0
2023-03-13 18:30:00+00:00,3862.969970703125,416700000,2247615747.0227304,36.995990471614334,-30.353203642495828,38.93116932734564,3910.989990234375,48.02001953125,0
2023-03-13 19:30:00+00:00,3855.5400390625,507087000,1797596353.609511,36.95891880497709,-30.42149909756472,37.77502868571703,3922.389892578125,66.849853515625,0
2023-03-14 13:30:00+00:00,3925.469970703125,0,1797596353.609511,34.81073128375834,-24.549867097040988,52.1716756420285,3924.3798828125,-1.090087890625,1
2023-03-14 14:30:00+00:00,3934.139892578125,386487960,2017909655.3325734,32.38255466464693,-18.978197350510527,53.60487230334101,3906.47998046875,-27.659912109375,1
2023-03-14 15:30:00+00:00,3919.5,307966000,1757838737.1935565,30.296588651161404,-15.564507955893987,50.83481194277503,3922.639892578125,3.139892578125,1
2023-03-14 16:30:00+00:00,3899.510009765625,353339000,1614874609.3529382,29.326804338690675,-14.30723476848516,47.2447810732734,3916.469970703125,16.9599609375,1
2023-03-14 17:30:00+00:00,3896.449951171875,349853000,1702541861.1213777,28.647917363779687,-13.40325350071771,46.70107314504757,3939.010009765625,42.56005859375,0
2023-03-14 18:30:00+00:00,3884.75,368394000,1630678127.3862996,28.215644598339047,-13.475591877280294,44.58821239032062,3955.77001953125,71.02001953125,0
2023-03-14 19:30:00+00:00,3919.699951171875,484093000,2018160402.9180512,26.856847723293203,-10.59066895201886,51.62836382760377,3932.889892578125,13.18994140625,1
2023-03-15 13:30:00+00:00,3862.840087890625,0,2018160402.9180512,26.469046469693346,-12.745539868315063,42.228360952377244,3948.68994140625,85.849853515625,0
2023-03-15 14:30:00+00:00,3864.06005859375,441519766,2165333658.2513847,26.3197880968462,-14.191261129912164,42.470385469549875,3945.1298828125,81.06982421875,0
2023-03-15 15:30:00+00:00,3849.280029296875,370619000,1927831448.6199508,26.20206555760759,-16.34125863057352,40.26933640828064,3945.27001953125,95.989990234375,0
2023-03-15 16:30:00+00:00,3864.85009765625,356324000,2260091796.3381166,26.24945519815208,-16.597447702074987,43.586208449483564,3950.830078125,85.97998046875,0
2023-03-15 17:30:00+00:00,3885.260009765625,372907000,2473387147.4841385,25.0402424713241,-14.980879795499732,47.6870753793141,3979.610107421875,94.35009765625,0
2023-03-15 18:30:00+00:00,3888.239990234375,446652000,2642410082.296339,23.91412427257137,-13.305896471810229,48.27825643771197,3984.419921875,96.179931640625,0
2023-03-15 19:30:00+00:00,3893.06005859375,504243000,3146653082.296339,23.073205229980136,-11.457446574475853,49.276744987143545,3980.800048828125,87.739990234375,0
2023-03-16 13:30:00+00:00,3878.570068359375,0,3146653082.296339,22.471804107266504,-11.034558308087071,46.378178928520256,3984.75,106.179931640625,0
2023-03-16 14:30:00+00:00,3930.179931640625,527488822,3615111841.5771785,21.56174531900488,-6.460459509328302,56.24946721210544,3985.7900390625,55.610107421875,0
2023-03-16 15:30:00+00:00,3938.510009765625,410161000,3755601939.441256,21.07866733215518,-2.1386327423879266,57.60602247543521,3997.659912109375,59.14990234375,0
2023-03-16 16:30:00+00:00,3952.080078125,408583000,3911949024.4548016,21.12836634104701,2.3542983286674826,59.79313916949119,4002.409912109375,50.329833984375,0
2023-03-16 17:30:00+00:00,3947.5400390625,329656000,3928589446.4115005,21.174515420732273,5.485403050820423,58.701993143859994,4013.030029296875,65.489990234375,0
2023-03-16 18:30:00+00:00,3960.3701171875,380954000,4283187669.2907176,21.453873533865618,8.899518076144886,60.8749012584256,4003.860107421875,43.489990234375,0
2023-03-16 19:30:00+00:00,3959.7099609375,504458000,4333827069.947305,21.813368670053958,11.420313474035083,60.697935878010334,3997.77001953125,38.06005859375,0
2023-03-17 13:30:00+00:00,3927.010009765625,0,4333827069.947305,20.646682131594652,10.656606487457793,52.549021964344114,3997.14990234375,70.139892578125,0
2023-03-17 14:30:00+00:00,3910.989990234375,415484562,4104320218.696729,19.390369362265385,8.658867472831389,49.073100719953956,4014.5400390625,103.550048828125,0
2023-03-17 15:30:00+00:00,3922.389892578125,319645000,4399043707.294085,18.371111839450087,7.904404699929728,51.53007392893284,4004.5,82.110107421875,0
2023-03-17 16:30:00+00:00,3924.3798828125,281889000,4424119021.32254,17.073258782323876,7.381968361511099,51.96572513699894,3936.52001953125,12.14013671875,1
2023-03-17 17:30:00+00:00,3906.47998046875,320050000,4140590993.099886,16.223812940738178,5.460614708701087,47.80363142465251,3982.050048828125,75.570068359375,0
2023-03-17 18:30:00+00:00,3922.639892578125,398497000,4500068305.756752,15.587123340824006,5.182161220681337,51.574504800304915,3994.340087890625,71.7001953125,0
2023-03-17 19:30:00+00:00,3916.469970703125,628006000,4485987233.725502,14.99591156947513,4.4127561876662185,50.08668843148709,3991.280029296875,74.81005859375,0
2023-03-20 13:30:00+00:00,3939.010009765625,0,4485987233.725502,14.295487605519853,5.557723950971194,55.17416410295242,3967.89990234375,28.889892578125,1
2023-03-20 14:30:00+00:00,3955.77001953125,350870687,4813332021.513152,14.221037127225511,7.728423416904661,58.55671557174051,3943.2900390625,-12.47998046875,1
2023-03-20 15:30:00+00:00,3932.889892578125,305396251,4682683114.146782,13.644066412251538,7.515845367835027,52.70920120899633,3933.030029296875,0.14013671875,1
2023-03-20 16:30:00+00:00,3948.68994140625,258922000,4820034376.687804,13.108307891204278,8.524047710347531,55.9784263763978,3947.7900390625,-0.89990234375,1
2023-03-20 17:30:00+00:00,3945.1298828125,252003000,4794730178.656151,12.61081783594611,8.932816407569135,55.05490364213,3938.639892578125,-6.489990234375,1
2023-03-20 18:30:00+00:00,3945.27001953125,299289000,4972622043.854211,11.944096383853921,9.162457302812982,55.086314881829516,3922.8701171875,-22.39990234375,1
2023-03-20 19:30:00+00:00,3950.830078125,398660000,5022054880.778255,11.758984716763328,9.681497352972201,56.38862567877383,3937.820068359375,-13.010009765625,1
2023-03-21 13:30:00+00:00,3979.610107421875,0,5022054880.778255,13.208974111171676,12.27366500167409,62.45686900249414,3950.43994140625,-29.170166015625,1
2023-03-21 14:30:00+00:00,3984.419921875,350901875,5185327098.613727,14.459400220155716,14.548383657154318,63.374088813878565,3956.18994140625,-28.22998046875,1
2023-03-21 15:30:00+00:00,3980.800048828125,292775648,5228504337.513913,15.428147413589773,15.876012290533708,62.14356839297873,3969.320068359375,-11.47998046875,1
2023-03-21 16:30:00+00:00,3984.75,254735000,5450475284.030451,16.3276983789214,17.050349777227893,62.98807269931134,3971.35009765625,-13.39990234375,1
2023-03-21 17:30:00+00:00,3985.7900390625,267246000,5561649479.340723,17.30637314835724,17.85907485837288,63.2207253268531,3986.239990234375,0.449951171875,1
2023-03-21 18:30:00+00:00,3997.659912109375,305083000,5769447935.31581,18.627885272806605,19.236053613911736,65.85845642559244,3980.6201171875,-17.039794921875,1
2023-03-21 19:30:00+00:00,4002.409912109375,407684000,5765119855.564386,20.1603380435016,20.474586215955696,66.88203965159359,3982.449951171875,-19.9599609375,1
2023-03-22 13:30:00+00:00,4013.030029296875,0,5765119855.564386,21.727942337555124,22.05880673432648,69.11177511580826,3984.68994140625,-28.340087890625,1
2023-03-22 14:30:00+00:00,4003.860107421875,260773851,5651796482.468712,23.206971058663264,22.317118993912118,65.03993366398628,3988.739990234375,-15.1201171875,1
2023-03-22 15:30:00+00:00,3997.77001953125,225866968,5485522452.130469,24.27877569696076,21.779355274461977,62.410053413355016,3991.27001953125,-6.5,1
2023-03-22 16:30:00+00:00,3997.14990234375,190775531,5615798093.460603,24.649028855466582,21.060364604386905,62.134551926761915,3977.530029296875,-19.619873046875,1
2023-03-22 17:30:00+00:00,4014.5400390625,317255000,5626858643.7535715,26.183777154533676,21.64429604437737,66.58880883920185,3973.010009765625,-41.530029296875,0
2023-03-22 18:30:00+00:00,4004.5,506170000,5601807842.496985,25.99104947239083,21.054218745430717,62.050495226634204,3972.820068359375,-31.679931640625,0
2023-03-22 19:30:00+00:00,3936.52001953125,463264000,5140927483.371899,24.264413399652767,14.92906892971314,41.45093638240659,3968.85009765625,32.330078125,0
2023-03-23 13:30:00+00:00,3982.050048828125,0,5140927483.371899,22.66110847496742,13.59205566837727,52.762048376663195,3963.639892578125,-18.41015625,1
2023-03-23 14:30:00+00:00,3994.340087890625,313659161,5162833812.008858,21.763345157353108,13.370044911139303,55.273858459393594,3957.580078125,-36.760009765625,0
2023-03-23 15:30:00+00:00,3991.280029296875,276213203,5065311035.656022,20.929707790996957,12.79963243675138,54.49684548780334,3961.070068359375,-30.2099609375,0
2023-03-23 16:30:00+00:00,3967.89990234375,272289000,4874889844.199775,19.776748099270883,10.341781966976214,48.84686452389883,3971.330078125,3.43017578125,1
2023-03-23 17:30:00+00:00,3943.2900390625,266636000,4608253844.199775,19.453702844946914,6.335080602499602,43.70994354194158,4009.300048828125,66.010009765625,0
2023-03-23 18:30:00+00:00,3933.030029296875,431994000,4465427421.825585,19.917592034489363,2.3052701435863128,41.73918501157795,4007.909912109375,74.8798828125,0
2023-03-23 19:30:00+00:00,3947.7900390625,420737000,4517198822.565078,20.21322282498756,0.29917702866350737,45.54309047194953,4013.860107421875,66.070068359375,0
2023-03-24 13:30:00+00:00,3938.639892578125,0,4517198822.565078,21.024336316533898,-2.005883986381832,43.640820502956245,4018.590087890625,79.9501953125,0
2023-03-24 14:30:00+00:00,3922.8701171875,330861870,4382649865.250952,21.607105388336425,-5.046972174784969,40.50104882001193,4013.18994140625,90.31982421875,0
2023-03-24 15:30:00+00:00,3937.820068359375,304586427,4404495068.824288,21.577756136846396,-6.179487075922225,44.5723268204246,4027.179931640625,89.35986328125,0
2023-03-24 16:30:00+00:00,3950.43994140625,234323000,4519999670.515497,21.49850238757006,-5.989650050841192,47.81826228474349,4027.39990234375,76.9599609375,0
2023-03-24 17:30:00+00:00,3956.18994140625,229383000,4625665666.72283,21.145263280459687,-5.313969759956308,49.275820162479015,4053.0,96.81005859375,0
2023-03-24 18:30:00+00:00,3969.320068359375,265754000,4813505527.000934,20.208651966602133,-3.6766150200110133,52.53611108170549,4049.25,79.929931640625,0
2023-03-24 19:30:00+00:00,3971.35009765625,361818000,5101041887.116332,19.282678638190863,-2.189948826628097,53.03868464196296,4042.429931640625,71.079833984375,0
2023-03-27 13:30:00+00:00,3986.239990234375,0,5101041887.116332,18.810803288896388,0.1875725143240743,56.663332131734116,4038.679931640625,52.43994140625,0
2023-03-27 14:30:00+00:00,3980.6201171875,282582059,5119362136.540458,17.903498029470963,1.5998563701423336,54.939750604281365,4045.47998046875,64.85986328125,0
2023-03-27 15:30:00+00:00,3982.449951171875,245524214,5344802943.799811,16.924047453313342,2.8340842517145575,55.415288952447774,4049.179931640625,66.72998046875,0
2023-03-27 16:30:00+00:00,3984.68994140625,213494000,5537595133.49155,16.117350503493533,3.9474633314525818,56.02707063710416,4050.39990234375,65.7099609375,0
2023-03-27 17:30:00+00:00,3988.739990234375,221204000,5685002286.991211,15.631418617419246,5.097864359343021,57.17137990231447,4071.1201171875,82.380126953125,0
2023-03-27 18:30:00+00:00,3991.27001953125,247296000,5641101932.863168,15.485055765379837,6.1429060845430286,57.908273411768526,4081.580078125,90.31005859375,0
2023-03-27 19:30:00+00:00,3977.530029296875,342836000,5442232131.83547,14.570333083976651,5.795598744170547,52.61387637754382,4090.340087890625,112.81005859375,0
2023-03-28 13:30:00+00:00,3973.010009765625,0,5442232131.83547,13.800572445700379,5.0968737856114785,50.963166075714575,4084.5,111.489990234375,0
2023-03-28 14:30:00+00:00,3972.820068359375,246179048,5661866810.793999,13.316055819515679,4.4762036485140015,50.89090992883719,4086.2099609375,113.389892578125,0
2023-03-28 15:30:00+00:00,3968.85009765625,193087475,5538582037.01074,12.695671304537623,3.6222199391600043,49.31704386616985,4103.97998046875,135.1298828125,0
2023-03-28 16:30:00+00:00,3963.639892578125,184232943,5398494572.446362,12.36947702653916,2.4962366285717508,47.25167802497129,4108.89990234375,145.260009765625,0
2023-03-28 17:30:00+00:00,3957.580078125,200737000,5377946060.764542,12.643383294868487,1.1022048291029023,44.89661391744975,4126.1201171875,168.5400390625,0
2023-03-28 18:30:00+00:00,3961.070068359375,217200000,5377950407.285523,12.747602331982238,0.2758577134109146,46.548923872147455,4105.0400390625,143.969970703125,0
2023-03-28 19:30:00+00:00,3971.330078125,304169000,5655068706.606852,12.508931244419907,0.44375339936141245,51.18328652832469,4110.919921875,139.58984375,0
2023-03-29 13:30:00+00:00,4009.300048828125,0,5655068706.606852,13.259859444208653,3.599182116530301,63.71987797787966,4106.7998046875,97.499755859375,0
2023-03-29 14:30:00+00:00,4007.909912109375,252617612,5745058167.47312,13.95714991544106,5.919473685277808,63.08115504660431,4110.33984375,102.429931640625,0
2023-03-29 15:30:00+00:00,4013.860107421875,222579961,5855139837.891156,14.814402763544086,8.144567005547287,64.71167819265176,4122.64013671875,108.780029296875,0
2023-03-29 16:30:00+00:00,4018.590087890625,179245025,6024761560.2572775,15.728052300557465,10.172378538814883,65.99727674044343,4124.25,105.659912109375,0
2023-03-29 17:30:00+00:00,4013.18994140625,185750000,6032160390.375779,16.38636525186971,11.214414310697066,63.1678320025128,4118.2099609375,105.02001953125,0
2023-03-29 18:30:00+00:00,4027.179931640625,278630000,6291728705.779162,17.391784148464577,13.019035127185361,67.102714908108,4103.1298828125,75.949951171875,0
2023-03-29 19:30:00+00:00,4027.39990234375,354366000,6361700864.604859,18.44789314792208,14.30209428306307,67.162118373142,4096.89990234375,69.5,0
2023-03-30 13:30:00+00:00,4053.0,0,6361700864.604859,20.396416717880076,17.186526263431006,73.22230925692163,4103.990234375,50.990234375,0
2023-03-30 14:30:00+00:00,4049.25,269682065,6244021297.142282,22.205760032841074,18.95140572083119,71.1509000692364,4093.72998046875,44.47998046875,0
2023-03-30 15:30:00+00:00,4042.429931640625,207848326,6085845165.74757,23.463156456987782,19.574124563678197,67.41560384299598,4092.02001953125,49.590087890625,0
2023-03-30 16:30:00+00:00,4038.679931640625,191566998,6083522416.68366,24.093836827497032,19.539797451222512,65.38307273654078,4100.64013671875,61.960205078125,0
2023-03-30 17:30:00+00:00,4045.47998046875,192049000,6267973269.87629,24.818603175732374,19.83268127303836,67.30787185646113,4086.300048828125,40.820068359375,0
2023-03-30 18:30:00+00:00,4049.179931640625,206490000,6418952463.737641,25.675776050965514,20.13128799303786,68.33940828143666,4079.14990234375,29.969970703125,1
2023-03-30 19:30:00+00:00,4050.39990234375,301024000,6520604675.977294,26.549038097005344,20.233142339804544,68.69020833060753,4075.2099609375,24.81005859375,1
2023-03-31 13:30:00+00:00,4071.1201171875,0,6520604675.977294,28.176175335977383,21.735260264666522,73.96623654003288,4082.300048828125,11.179931640625,1
2023-03-31 14:30:00+00:00,4081.580078125,255546252,6664986391.727359,30.006632367385865,23.498850847367976,76.15106070675941,4084.3798828125,2.7998046875,1
2023-03-31 15:30:00+00:00,4090.340087890625,212835782,6837184122.887009,31.889647676884348,25.311592386658504,77.82917164099882,4085.320068359375,-5.02001953125,1
2023-03-31 16:30:00+00:00,4084.5,197483566,6690695297.457677,33.63816189284722,25.97750433201736,74.08643086878402,4090.219970703125,5.719970703125,1
2023-03-31 17:30:00+00:00,4086.2099609375,191569000,6681961238.97224,35.060938579918606,26.339597420039354,74.47350137300558,4080.7900390625,-5.419921875,1
2023-03-31 18:30:00+00:00,4103.97998046875,261590000,6921826352.249149,36.78962527682881,27.74067364910161,78.12951393347473,4084.52001953125,-19.4599609375,1
2023-03-31 19:30:00+00:00,4108.89990234375,463837000,7277652081.265052,38.55301703592539,28.91472231262196,79.02522655530859,4097.43994140625,-11.4599609375,1
2023-04-03 13:30:00+00:00,4126.1201171875,0,7277652081.265052,40.57894748905907,30.87874085633348,81.83018150356989,4102.5400390625,-23.580078125,1
2023-04-03 14:30:00+00:00,4105.0400390625,307660646,7103200387.969446,42.35888375155071,30.384005667146084,69.56587015050945,4105.52001953125,0.47998046875,1
2023-04-03 15:30:00+00:00,4110.919921875,211516627,7205966310.566716,44.01168170957866,30.119186633114168,70.87700345583826,4101.35009765625,-9.56982421875,1
2023-04-03 16:30:00+00:00,4106.7998046875,185838000,7146911228.928873,45.52787734136278,29.239798421886007,68.6453703562713,4104.7998046875,-2.0,1
2023-04-03 17:30:00+00:00,4110.33984375,192710000,7323809399.382633,46.8538555458931,28.499998256571416,69.53299704060625,4077.27001953125,-33.06982421875,0
2023-04-03 18:30:00+00:00,4122.64013671875,245866000,7516909987.479111,48.444527966602436,28.576816389440864,72.45124831360839,4086.469970703125,-36.170166015625,0
2023-04-03 19:30:00+00:00,4124.25,348142000,7650716776.920673,49.97139398544561,28.43976195313462,72.81821708776408,4081.610107421875,-42.639892578125,0
2023-04-04 13:30:00+00:00,4118.2099609375,0,7650716776.920673,51.55105456446355,27.526456792032604,69.09913931432146,4099.41015625,-18.7998046875,1
2023-04-04 14:30:00+00:00,4103.1298828125,295114497,7494587336.690406,50.87429120285649,25.294243304935208,60.75594215425324,4100.22998046875,-2.89990234375,1
2023-04-04 15:30:00+00:00,4096.89990234375,237126191,7517674789.376118,49.30943130290692,22.760126110358215,57.6585827026802,4100.14013671875,3.240234375,1
2023-04-04 16:30:00+00:00,4103.990234375,187560024,7666577084.228599,47.860476357505185,21.080942531796154,60.14864661893738,4108.66015625,4.669921875,1
2023-04-04 17:30:00+00:00,4093.72998046875,197937000,7474081625.866512,46.59207371064857,18.7066224075611,55.09895683642206,4112.7099609375,18.97998046875,1
2023-04-04 18:30:00+00:00,4092.02001953125,232001000,7297587627.453915,45.15730491824342,16.496812065552604,54.28105741137776,4111.10986328125,19.08984375,1
2023-04-04 19:30:00+00:00,4100.64013671875,341978000,7639565627.453915,43.595925340542294,15.265125994143546,57.690664931057015,4115.490234375,14.85009765625,1
2023-04-05 13:30:00+00:00,4086.300048828125,0,7639565627.453915,41.818295115105,12.982229599409948,50.89120700465194,4117.56982421875,31.269775390625,0
2023-04-05 14:30:00+00:00,4079.14990234375,303987166,7491287500.091319,39.10257482004674,10.475307865757713,47.8621413893059,4122.06982421875,42.919921875,0
2023-04-05 15:30:00+00:00,4075.2099609375,230708105,7331390402.853509,36.39622453337064,8.077521348400296,46.22930452429396,4122.2099609375,47.0,0
2023-04-05 16:30:00+00:00,4082.300048828125,202246271,7470246881.078604,33.839949436328396,6.672453209570449,49.56386795987229,4109.1298828125,26.829833984375,1
2023-04-05 17:30:00+00:00,4084.3798828125,195404000,7460431153.179561,32.018152594717954,5.661489678362614,50.53297304879043,4128.580078125,44.2001953125,0
2023-04-05 18:30:00+00:00,4085.320068359375,240899000,7394881765.757759,30.398531865462836,4.879906389236567,50.99140087756732,4108.22998046875,22.909912109375,1
2023-04-05 19:30:00+00:00,4090.219970703125,363839000,7545418999.24516,29.00860761565348,4.6028187412548505,53.41446437226019,4118.1201171875,27.900146484375,1
2023-04-06 13:30:00+00:00,4080.7900390625,0,7545418999.24516,27.72379729877171,3.581028245250309,48.449795812341875,4124.3798828125,43.58984375,0
2023-04-06 14:30:00+00:00,4084.52001953125,238534871,7721532050.445617,26.47745196808383,3.037218996654701,50.413071495450154,4108.75,24.22998046875,1
2023-04-06 15:30:00+00:00,4097.43994140625,207973830,7887432803.099741,25.095936079073788,3.607194475712731,56.581365575975646,4088.429931640625,-9.010009765625,1
2023-04-06 16:30:00+00:00,4102.5400390625,190933572,7977500777.753534,24.25230482424296,4.419494228457552,58.76207573769227,4092.330078125,-10.2099609375,1
2023-04-06 17:30:00+00:00,4105.52001953125,188582000,8122380444.364747,23.61195109685053,5.243266046736608,60.025430132666365,4119.43994140625,13.919921875,1
2023-04-06 18:30:00+00:00,4101.35009765625,229637000,8069070408.637864,22.719619458026518,5.49627565739047,57.376551702942805,4119.9599609375,18.60986328125,1
2023-04-06 19:30:00+00:00,4104.7998046875,310936000,8324038563.914195,21.891025793404218,5.907057244785392,58.98892957643095,4126.16015625,21.3603515625,1
2023-04-10 13:30:00+00:00,4077.27001953125,0,8324038563.914195,21.93238138567742,3.9654695615354285,44.51642188254096,4131.22998046875,53.9599609375,0
2023-04-10 14:30:00+00:00,4086.469970703125,232037201,8478936432.098237,21.664455268437724,3.13299133268265,49.01793080525609,4143.33984375,56.869873046875,0
2023-04-10 15:30:00+00:00,4081.610107421875,183067334,8444390498.454367,21.201201181954694,2.057379793821383,46.85533234251358,4148.02978515625,66.419677734375,0
2023-04-10 16:30:00+00:00,4099.41015625,170414528,8594954329.870495,19.83813591666772,2.6111651921846715,54.7327960458593,4145.91015625,46.5,0
2023-04-10 17:30:00+00:00,4100.22998046875,171580587,8645241989.584145,18.492401743612895,3.080684855734944,55.06317572420512,4135.3798828125,35.14990234375,0
2023-04-10 18:30:00+00:00,4100.14013671875,192779000,8605837586.372887,17.411774426465712,3.406267599476905,55.01578767818679,4127.990234375,27.85009765625,1
2023-04-10 19:30:00+00:00,4108.66015625,285934000,8891771586.372887,16.72708812612171,4.302195608041529,58.650078202113114,4123.509765625,14.849609375,1
2023-04-11 13:30:00+00:00,4112.7099609375,0,8891771586.372887,16.644756824823464,5.278166978904665,60.292229602909025,4118.4501953125,5.740234375,1
2023-04-11 14:30:00+00:00,4111.10986328125,254068591,9021628866.21733,16.161058859192217,5.8550237444228515,59.29034075462739,4130.7998046875,19.68994140625,1
2023-04-11 15:30:00+00:00,4115.490234375,213300869,9138239748.270664,16.040662322918745,6.58968444574657,61.19156534455566,4130.10986328125,14.61962890625,1
2023-04-11 16:30:00+00:00,4117.56982421875,168218440,9228804798.024101,16.070602391670626,7.256070402174373,62.09660077647651,4137.47021484375,19.900390625,1
2023-04-11 17:30:00+00:00,4122.06982421875,174652000,9402306664.39095,16.325441847791588,8.054451759464428,64.05028520463362,4139.490234375,17.42041015625,1
2023-04-11 18:30:00+00:00,4122.2099609375,204121000,9452308966.908936,16.747761565966332,8.599354592347481,64.11232148285683,4133.31005859375,11.10009765625,1
2023-04-11 19:30:00+00:00,4109.1298828125,328663000,9263335883.401283,15.587457669987819,7.8848493877139845,54.635396146850105,4129.0400390625,19.91015625,1
2023-04-12 13:30:00+00:00,4128.580078125,0,9263335883.401283,15.491377518867884,8.786778561288884,63.318441149748374,4131.759765625,3.1796875,1
2023-04-12 14:30:00+00:00,4108.22998046875,304061867,9186995043.081741,15.005297933968205,7.769914384972253,52.0853830341476,4128.490234375,20.26025390625,1
2023-04-12 15:30:00+00:00,4118.1201171875,211996171,9346252229.085344,14.553938319418503,7.673636670151609,56.15632766669313,4147.14013671875,29.02001953125,1
2023-04-12 16:30:00+00:00,4124.3798828125,173904133,9434896810.753695,13.536676019908327,8.010111083952324,58.556404068265756,4151.39990234375,27.02001953125,1
2023-04-12 17:30:00+00:00,4108.75,208584000,9254521668.662542,13.183293237723955,6.9356190631806385,51.04300117971855,4147.06005859375,38.31005859375,0
2023-04-12 18:30:00+00:00,4088.429931640625,253649000,9020527532.273209,14.097048560105874,4.393768077347886,43.269778991860775,4146.91015625,58.480224609375,0
2023-04-12 19:30:00+00:00,4092.330078125,336516000,9038274370.724478,14.98192290650687,2.6633407501376496,45.00102936036071,4153.68994140625,61.35986328125,0
2023-04-13 13:30:00+00:00,4119.43994140625,0,9038274370.724478,13.964616030846377,3.43985155894552,55.22868976565816,4148.93017578125,29.490234375,1
2023-04-13 14:30:00+00:00,4119.9599609375,260376526,9262748463.371386,13.010421835278404,4.050511425216428,55.400019766041744,4155.1298828125,35.169921875,0
2023-04-13 15:30:00+00:00,4126.16015625,199694757,9441051212.1373,12.472432667009812,4.97739144309071,57.48886704793316,4153.02978515625,26.86962890625,1
2023-04-13 16:30:00+00:00,4131.22998046875,179190049,9559367684.055136,12.37152462872949,6.051287503683852,59.17268470914311,4154.77001953125,23.5400390625,1
2023-04-13 17:30:00+00:00,4143.33984375,199845000,9692432810.55619,13.048001606204346,7.789727499476612,62.947856665273164,4142.41015625,-0.9296875,1
2023-04-13 18:30:00+00:00,4148.02978515625,230217000,9826944323.808758,13.871873066094446,9.43710769383597,64.3237292798936,4145.14990234375,-2.8798828125,1
2023-04-13 19:30:00+00:00,4145.91015625,334155000,9739178311.760565,14.668821750189002,10.451157589272952,63.181813489805705,4151.0400390625,5.1298828125,1
2023-04-14 13:30:00+00:00,4135.3798828125,0,9739178311.760565,16.076280373349025,10.286517801916489,57.701395561830076,4154.77001953125,19.39013671875,1
2023-04-14 14:30:00+00:00,4127.990234375,255563136,9509326300.035614,16.800189978243335,9.450813616786945,54.1516126237167,4157.41015625,29.419921875,1
2023-04-14 15:30:00+00:00,4123.509765625,196886204,9368891849.56794,17.01670019356261,8.33094173536847,52.06035765153583,4157.33984375,33.830078125,0
2023-04-14 16:30:00+00:00,4118.4501953125,175755641,9316923247.952538,16.498114000774475,6.9549972821450865,49.72504186015352,4154.68994140625,36.23974609375,0
2023-04-14 17:30:00+00:00,4130.7998046875,181969000,9498066169.338797,16.264657969024086,6.782872919567126,55.02785517185607,4134.2998046875,3.5,1
